State,Year,Month,Day,Rainfall (mm)
Johor,2016,7,15,11.32
Johor,2016,7,16,4.62
Johor,2016,7,17,7.16
Johor,2016,7,18,9.25
Johor,2016,7,19,1.88
Johor,2016,7,20,2.16
Johor,2016,7,21,3.08
Johor,2016,7,22,0.96
Johor,2016,7,23,1.16
Johor,2016,7,24,5.10
Johor,2016,7,25,1.64
Johor,2016,7,26,2.66
Johor,2016,7,27,3.07
Johor,2016,7,28,1.81
Johor,2016,7,29,1.15
Johor,2016,7,30,1.08
Johor,2016,7,31,2.93
Johor,2016,8,1,3.02
Johor,2016,8,2,3.57
Johor,2016,8,3,6.53
Johor,2016,8,4,9.19
Johor,2016,8,5,7.73
Johor,2016,8,6,5.14
Johor,2016,8,7,8.29
Johor,2016,8,8,18.11
Johor,2016,8,9,21.25
Johor,2016,8,10,3.52
Johor,2016,8,11,9.95
Johor,2016,8,12,6.34
Johor,2016,8,13,4.69
Johor,2016,8,14,2.17
Johor,2016,8,15,1.84
Johor,2016,8,16,5.17
Johor,2016,8,17,10.62
Johor,2016,8,18,8.82
Johor,2016,8,19,3.91
Johor,2016,8,20,7.02
Johor,2016,8,21,4.29
Johor,2016,8,22,4.23
Johor,2016,8,23,5.37
Johor,2016,8,24,5.04
Johor,2016,8,25,9.52
Johor,2016,8,26,6.89
Johor,2016,8,27,13.97
Johor,2016,8,28,6.91
Johor,2016,8,29,7.98
Johor,2016,8,30,5.15
Johor,2016,8,31,6.37
Johor,2016,9,1,2.38
Johor,2016,9,2,6.76
Johor,2016,9,3,2.95
Johor,2016,9,4,3.73
Johor,2016,9,5,2.43
Johor,2016,9,6,4.44
Johor,2016,9,7,6.58
Johor,2016,9,8,11.85
Johor,2016,9,9,11.13
Johor,2016,9,10,12.41
Johor,2016,9,11,5.60
Johor,2016,9,12,1.97
Johor,2016,9,13,2.50
Johor,2016,9,14,2.54
Johor,2016,9,15,1.99
Johor,2016,9,16,4.14
Johor,2016,9,17,3.95
Johor,2016,9,18,2.74
Johor,2016,9,19,5.20
Johor,2016,9,20,4.49
Johor,2016,9,21,3.32
Johor,2016,9,22,3.33
Johor,2016,9,23,2.08
Johor,2016,9,24,5.55
Johor,2016,9,25,8.55
Johor,2016,9,26,12.68
Johor,2016,9,27,15.30
Johor,2016,9,28,12.52
Johor,2016,9,29,17.01
Johor,2016,9,30,17.45
Johor,2016,10,1,11.16
Johor,2016,10,2,11.60
Johor,2016,10,3,17.97
Johor,2016,10,4,19.46
Johor,2016,10,5,12.48
Johor,2016,10,6,9.46
Johor,2016,10,7,8.77
Johor,2016,10,8,7.40
Johor,2016,10,9,10.33
Johor,2016,10,10,9.68
Johor,2016,10,11,7.79
Johor,2016,10,12,6.96
Johor,2016,10,13,4.46
Johor,2016,10,14,4.54
Johor,2016,10,15,4.54
Johor,2016,10,16,8.77
Johor,2016,10,17,6.87
Johor,2016,10,18,11.92
Johor,2016,10,19,8.02
Johor,2016,10,20,11.79
Johor,2016,10,21,14.00
Johor,2016,10,22,16.60
Johor,2016,10,23,14.00
Johor,2016,10,24,13.59
Johor,2016,10,25,12.88
Johor,2016,10,26,6.42
Johor,2016,10,27,8.67
Johor,2016,10,28,11.69
Johor,2016,10,29,10.85
Johor,2016,10,30,10.93
Johor,2016,10,31,6.01
Johor,2016,11,1,12.48
Johor,2016,11,2,15.64
Johor,2016,11,3,3.20
Johor,2016,11,4,2.01
Johor,2016,11,5,1.57
Johor,2016,11,6,3.47
Johor,2016,11,7,2.47
Johor,2016,11,8,2.08
Johor,2016,11,9,3.56
Johor,2016,11,10,2.48
Johor,2016,11,11,2.25
Johor,2016,11,12,1.84
Johor,2016,11,13,1.70
Johor,2016,11,14,5.24
Johor,2016,11,15,12.95
Johor,2016,11,16,5.93
Johor,2016,11,17,5.53
Johor,2016,11,18,5.53
Johor,2016,11,19,11.04
Johor,2016,11,20,4.33
Johor,2016,11,21,3.62
Johor,2016,11,22,3.10
Johor,2016,11,23,5.23
Johor,2016,11,24,7.27
Johor,2016,11,25,2.85
Johor,2016,11,26,4.64
Johor,2016,11,27,2.28
Johor,2016,11,28,2.78
Johor,2016,11,29,3.55
Johor,2016,11,30,2.48
Johor,2016,12,1,7.92
Johor,2016,12,2,11.62
Johor,2016,12,3,9.94
Johor,2016,12,4,6.34
Johor,2016,12,5,3.30
Johor,2016,12,6,14.67
Johor,2016,12,7,14.62
Johor,2016,12,8,5.33
Johor,2016,12,9,4.82
Johor,2016,12,10,5.81
Johor,2016,12,11,3.43
Johor,2016,12,12,8.96
Johor,2016,12,13,11.11
Johor,2016,12,14,2.27
Johor,2016,12,15,7.58
Johor,2016,12,16,11.55
Johor,2016,12,17,6.93
Johor,2016,12,18,11.38
Johor,2016,12,19,12.40
Johor,2016,12,20,15.05
Johor,2016,12,21,9.94
Johor,2016,12,22,8.72
Johor,2016,12,23,28.97
Johor,2016,12,24,53.22
Johor,2016,12,25,64.53
Johor,2016,12,26,50.32
Johor,2016,12,27,12.87
Johor,2016,12,28,2.52
Johor,2016,12,29,4.08
Johor,2016,12,30,9.55
Johor,2016,12,31,10.76
Johor,2017,1,1,4.28
Johor,2017,1,2,2.06
Johor,2017,1,3,1.89
Johor,2017,1,4,0.99
Johor,2017,1,5,0.71
Johor,2017,1,6,0.73
Johor,2017,1,7,1.48
Johor,2017,1,8,3.79
Johor,2017,1,9,4.83
Johor,2017,1,10,7.50
Johor,2017,1,11,24.73
Johor,2017,1,12,19.67
Johor,2017,1,13,2.88
Johor,2017,1,14,2.72
Johor,2017,1,15,2.10
Johor,2017,1,16,1.90
Johor,2017,1,17,1.02
Johor,2017,1,18,2.88
Johor,2017,1,19,2.81
Johor,2017,1,20,2.38
Johor,2017,1,21,2.43
Johor,2017,1,22,0.55
Johor,2017,1,23,1.60
Johor,2017,1,24,3.04
Johor,2017,1,25,5.90
Johor,2017,1,26,2.44
Johor,2017,1,27,1.19
Johor,2017,1,28,0.59
Johor,2017,1,29,0.59
Johor,2017,1,30,3.43
Johor,2017,1,31,1.88
Johor,2017,2,1,1.78
Johor,2017,2,2,1.74
Johor,2017,2,3,1.16
Johor,2017,2,4,0.26
Johor,2017,2,5,0.35
Johor,2017,2,6,1.11
Johor,2017,2,7,0.92
Johor,2017,2,8,3.05
Johor,2017,2,9,9.70
Johor,2017,2,10,7.90
Johor,2017,2,11,3.43
Johor,2017,2,12,6.68
Johor,2017,2,13,10.53
Johor,2017,2,14,10.20
Johor,2017,2,15,14.04
Johor,2017,2,16,3.44
Johor,2017,2,17,7.06
Johor,2017,2,18,1.35
Johor,2017,2,19,10.82
Johor,2017,2,20,2.08
Johor,2017,2,21,3.16
Johor,2017,2,22,5.23
Johor,2017,2,23,7.74
Johor,2017,2,24,3.69
Johor,2017,2,25,0.89
Johor,2017,2,26,0.81
Johor,2017,2,27,1.05
Johor,2017,2,28,2.48
Johor,2017,3,1,0.83
Johor,2017,3,2,5.59
Johor,2017,3,3,1.97
Johor,2017,3,4,3.52
Johor,2017,3,5,3.59
Johor,2017,3,6,5.12
Johor,2017,3,7,4.21
Johor,2017,3,8,2.00
Johor,2017,3,9,3.33
Johor,2017,3,10,1.12
Johor,2017,3,11,3.59
Johor,2017,3,12,4.64
Johor,2017,3,13,5.59
Johor,2017,3,14,6.59
Johor,2017,3,15,3.34
Johor,2017,3,16,1.89
Johor,2017,3,17,0.63
Johor,2017,3,18,1.47
Johor,2017,3,19,1.60
Johor,2017,3,20,0.88
Johor,2017,3,21,0.61
Johor,2017,3,22,1.10
Johor,2017,3,23,1.66
Johor,2017,3,24,8.60
Johor,2017,3,25,1.47
Johor,2017,3,26,0.91
Johor,2017,3,27,3.75
Johor,2017,3,28,8.42
Johor,2017,3,29,7.23
Johor,2017,3,30,10.84
Johor,2017,3,31,2.54
Johor,2017,4,1,2.19
Johor,2017,4,2,3.13
Johor,2017,4,3,3.57
Johor,2017,4,4,2.32
Johor,2017,4,5,3.49
Johor,2017,4,6,1.90
Johor,2017,4,7,1.26
Johor,2017,4,8,9.14
Johor,2017,4,9,11.36
Johor,2017,4,10,8.54
Johor,2017,4,11,7.76
Johor,2017,4,12,5.47
Johor,2017,4,13,4.51
Johor,2017,4,14,12.77
Johor,2017,4,15,17.77
Johor,2017,4,16,11.95
Johor,2017,4,17,18.70
Johor,2017,4,18,21.37
Johor,2017,4,19,7.66
Johor,2017,4,20,20.13
Johor,2017,4,21,4.71
Johor,2017,4,22,2.47
Johor,2017,4,23,3.77
Johor,2017,4,24,12.83
Johor,2017,4,25,8.73
Johor,2017,4,26,7.74
Johor,2017,4,27,11.01
Johor,2017,4,28,4.98
Johor,2017,4,29,13.30
Johor,2017,4,30,12.77
Johor,2017,5,1,4.54
Johor,2017,5,2,2.69
Johor,2017,5,3,1.48
Johor,2017,5,4,0.91
Johor,2017,5,5,3.24
Johor,2017,5,6,8.10
Johor,2017,5,7,4.17
Johor,2017,5,8,2.64
Johor,2017,5,9,2.90
Johor,2017,5,10,3.28
Johor,2017,5,11,3.30
Johor,2017,5,12,2.52
Johor,2017,5,13,9.02
Johor,2017,5,14,32.42
Johor,2017,5,15,15.36
Johor,2017,5,16,7.16
Johor,2017,5,17,2.92
Johor,2017,5,18,2.91
Johor,2017,5,19,5.66
Johor,2017,5,20,3.38
Johor,2017,5,21,1.73
Johor,2017,5,22,1.53
Johor,2017,5,23,2.86
Johor,2017,5,24,2.67
Johor,2017,5,25,6.52
Johor,2017,5,26,8.16
Johor,2017,5,27,7.18
Johor,2017,5,28,3.18
Johor,2017,5,29,2.27
Johor,2017,5,30,1.45
Johor,2017,5,31,1.45
Johor,2017,6,1,1.43
Johor,2017,6,2,0.98
Johor,2017,6,3,0.27
Johor,2017,6,4,0.31
Johor,2017,6,5,0.96
Johor,2017,6,6,2.28
Johor,2017,6,7,4.02
Johor,2017,6,8,2.34
Johor,2017,6,9,2.29
Johor,2017,6,10,2.54
Johor,2017,6,11,8.93
Johor,2017,6,12,25.15
Johor,2017,6,13,7.35
Johor,2017,6,14,16.16
Johor,2017,6,15,17.93
Johor,2017,6,16,3.01
Johor,2017,6,17,0.90
Johor,2017,6,18,0.93
Johor,2017,6,19,1.66
Johor,2017,6,20,1.76
Johor,2017,6,21,1.98
Johor,2017,6,22,3.54
Johor,2017,6,23,2.34
Johor,2017,6,24,2.24
Johor,2017,6,25,1.58
Johor,2017,6,26,0.73
Johor,2017,6,27,0.88
Johor,2017,6,28,2.94
Johor,2017,6,29,3.61
Johor,2017,6,30,3.59
Johor,2017,7,1,0.62
Johor,2017,7,2,2.24
Johor,2017,7,3,6.25
Johor,2017,7,4,3.11
Johor,2017,7,5,0.83
Johor,2017,7,6,0.32
Johor,2017,7,7,0.51
Johor,2017,7,8,1.51
Johor,2017,7,9,2.80
Johor,2017,7,10,3.28
Johor,2017,7,11,3.56
Johor,2017,7,12,2.06
Johor,2017,7,13,1.54
Johor,2017,7,14,2.63
Johor,2017,7,15,1.39
Johor,2017,7,16,0.88
Johor,2017,7,17,2.52
Johor,2017,7,18,3.28
Johor,2017,7,19,3.15
Johor,2017,7,20,1.54
Johor,2017,7,21,3.92
Johor,2017,7,22,1.74
Johor,2017,7,23,3.28
Johor,2017,7,24,2.58
Johor,2017,7,25,4.65
Johor,2017,7,26,4.21
Johor,2017,7,27,0.76
Johor,2017,7,28,0.89
Johor,2017,7,29,3.80
Johor,2017,7,30,5.22
Johor,2017,7,31,6.96
Johor,2017,8,1,8.48
Johor,2017,8,2,2.04
Johor,2017,8,3,2.95
Johor,2017,8,4,1.65
Johor,2017,8,5,2.19
Johor,2017,8,6,4.73
Johor,2017,8,7,5.07
Johor,2017,8,8,1.88
Johor,2017,8,9,2.65
Johor,2017,8,10,6.11
Johor,2017,8,11,8.51
Johor,2017,8,12,11.67
Johor,2017,8,13,5.87
Johor,2017,8,14,5.61
Johor,2017,8,15,1.24
Johor,2017,8,16,2.36
Johor,2017,8,17,1.45
Johor,2017,8,18,1.56
Johor,2017,8,19,4.08
Johor,2017,8,20,4.37
Johor,2017,8,21,3.83
Johor,2017,8,22,3.66
Johor,2017,8,23,4.45
Johor,2017,8,24,1.91
Johor,2017,8,25,1.86
Johor,2017,8,26,1.84
Johor,2017,8,27,1.35
Johor,2017,8,28,1.85
Johor,2017,8,29,3.47
Johor,2017,8,30,2.64
Johor,2017,8,31,6.30
Johor,2017,9,1,11.27
Johor,2017,9,2,14.02
Johor,2017,9,3,10.00
Johor,2017,9,4,5.46
Johor,2017,9,5,1.82
Johor,2017,9,6,1.28
Johor,2017,9,7,1.25
Johor,2017,9,8,1.46
Johor,2017,9,9,1.46
Johor,2017,9,10,1.96
Johor,2017,9,11,0.89
Johor,2017,9,12,1.80
Johor,2017,9,13,2.23
Johor,2017,9,14,1.98
Johor,2017,9,15,2.53
Johor,2017,9,16,3.01
Johor,2017,9,17,1.70
Johor,2017,9,18,3.77
Johor,2017,9,19,3.77
Johor,2017,9,20,3.60
Johor,2017,9,21,7.08
Johor,2017,9,22,3.83
Johor,2017,9,23,2.04
Johor,2017,9,24,1.66
Johor,2017,9,25,6.80
Johor,2017,9,26,7.31
Johor,2017,9,27,6.95
Johor,2017,9,28,5.09
Johor,2017,9,29,3.33
Johor,2017,9,30,4.88
Johor,2017,10,1,9.08
Johor,2017,10,2,4.01
Johor,2017,10,3,4.26
Johor,2017,10,4,9.97
Johor,2017,10,5,5.97
Johor,2017,10,6,8.75
Johor,2017,10,7,3.99
Johor,2017,10,8,6.73
Johor,2017,10,9,6.56
Johor,2017,10,10,10.33
Johor,2017,10,11,12.09
Johor,2017,10,12,13.18
Johor,2017,10,13,9.21
Johor,2017,10,14,15.06
Johor,2017,10,15,12.04
Johor,2017,10,16,12.12
Johor,2017,10,17,9.02
Johor,2017,10,18,12.03
Johor,2017,10,19,12.10
Johor,2017,10,20,6.62
Johor,2017,10,21,2.78
Johor,2017,10,22,3.02
Johor,2017,10,23,6.02
Johor,2017,10,24,6.04
Johor,2017,10,25,8.64
Johor,2017,10,26,5.95
Johor,2017,10,27,9.58
Johor,2017,10,28,8.81
Johor,2017,10,29,8.38
Johor,2017,10,30,3.67
Johor,2017,10,31,7.14
Johor,2017,11,1,14.29
Johor,2017,11,2,24.63
Johor,2017,11,3,22.00
Johor,2017,11,4,15.14
Johor,2017,11,5,8.85
Johor,2017,11,6,5.36
Johor,2017,11,7,28.34
Johor,2017,11,8,15.67
Johor,2017,11,9,6.66
Johor,2017,11,10,8.05
Johor,2017,11,11,5.26
Johor,2017,11,12,2.92
Johor,2017,11,13,7.09
Johor,2017,11,14,9.10
Johor,2017,11,15,7.87
Johor,2017,11,16,9.55
Johor,2017,11,17,9.20
Johor,2017,11,18,6.15
Johor,2017,11,19,5.46
Johor,2017,11,20,5.40
Johor,2017,11,21,4.90
Johor,2017,11,22,4.99
Johor,2017,11,23,5.34
Johor,2017,11,24,4.52
Johor,2017,11,25,4.33
Johor,2017,11,26,5.18
Johor,2017,11,27,7.53
Johor,2017,11,28,3.99
Johor,2017,11,29,3.86
Johor,2017,11,30,5.73
Johor,2017,12,1,12.77
Johor,2017,12,2,10.18
Johor,2017,12,3,12.48
Johor,2017,12,4,10.69
Johor,2017,12,5,3.57
Johor,2017,12,6,2.90
Johor,2017,12,7,3.57
Johor,2017,12,8,2.61
Johor,2017,12,9,9.77
Johor,2017,12,10,15.34
Johor,2017,12,11,8.66
Johor,2017,12,12,5.60
Johor,2017,12,13,8.71
Johor,2017,12,14,8.18
Johor,2017,12,15,13.09
Johor,2017,12,16,8.80
Johor,2017,12,17,9.25
Johor,2017,12,18,16.60
Johor,2017,12,19,26.66
Johor,2017,12,20,12.92
Johor,2017,12,21,17.47
Johor,2017,12,22,5.55
Johor,2017,12,23,8.31
Johor,2017,12,24,8.45
Johor,2017,12,25,4.57
Johor,2017,12,26,9.78
Johor,2017,12,27,9.78
Johor,2017,12,28,13.31
Johor,2017,12,29,23.26
Johor,2017,12,30,19.17
Johor,2017,12,31,8.69
Johor,2018,1,1,10.17
Johor,2018,1,2,11.00
Johor,2018,1,3,17.99
Johor,2018,1,4,2.93
Johor,2018,1,5,4.74
Johor,2018,1,6,5.46
Johor,2018,1,7,4.11
Johor,2018,1,8,3.42
Johor,2018,1,9,3.75
Johor,2018,1,10,4.06
Johor,2018,1,11,6.43
Johor,2018,1,12,7.54
Johor,2018,1,13,10.43
Johor,2018,1,14,6.21
Johor,2018,1,15,3.45
Johor,2018,1,16,5.30
Johor,2018,1,17,4.63
Johor,2018,1,18,3.29
Johor,2018,1,19,6.09
Johor,2018,1,20,4.52
Johor,2018,1,21,4.54
Johor,2018,1,22,4.10
Johor,2018,1,23,5.01
Johor,2018,1,24,1.94
Johor,2018,1,25,2.55
Johor,2018,1,26,3.30
Johor,2018,1,27,4.91
Johor,2018,1,28,8.17
Johor,2018,1,29,7.47
Johor,2018,1,30,2.54
Johor,2018,1,31,5.35
Johor,2018,2,1,3.59
Johor,2018,2,2,2.25
Johor,2018,2,3,1.97
Johor,2018,2,4,1.31
Johor,2018,2,5,0.75
Johor,2018,2,6,1.15
Johor,2018,2,7,0.91
Johor,2018,2,8,1.52
Johor,2018,2,9,2.25
Johor,2018,2,10,1.92
Johor,2018,2,11,2.17
Johor,2018,2,12,3.42
Johor,2018,2,13,4.32
Johor,2018,2,14,2.20
Johor,2018,2,15,1.66
Johor,2018,2,16,1.95
Johor,2018,2,17,3.47
Johor,2018,2,18,6.17
Johor,2018,2,19,10.36
Johor,2018,2,20,4.73
Johor,2018,2,21,2.73
Johor,2018,2,22,1.96
Johor,2018,2,23,20.59
Johor,2018,2,24,27.46
Johor,2018,2,25,20.05
Johor,2018,2,26,13.67
Johor,2018,2,27,12.27
Johor,2018,2,28,18.98
Johor,2018,3,1,39.31
Johor,2018,3,2,24.72
Johor,2018,3,3,20.03
Johor,2018,3,4,17.58
Johor,2018,3,5,11.39
Johor,2018,3,6,7.72
Johor,2018,3,7,14.17
Johor,2018,3,8,15.85
Johor,2018,3,9,19.84
Johor,2018,3,10,18.22
Johor,2018,3,11,15.95
Johor,2018,3,12,12.02
Johor,2018,3,13,13.19
Johor,2018,3,14,8.45
Johor,2018,3,15,4.33
Johor,2018,3,16,3.54
Johor,2018,3,17,3.64
Johor,2018,3,18,5.85
Johor,2018,3,19,14.03
Johor,2018,3,20,18.45
Johor,2018,3,21,23.75
Johor,2018,3,22,21.36
Johor,2018,3,23,2.93
Johor,2018,3,24,1.51
Johor,2018,3,25,1.72
Johor,2018,3,26,2.12
Johor,2018,3,27,4.36
Johor,2018,3,28,4.31
Johor,2018,3,29,2.90
Johor,2018,3,30,7.92
Johor,2018,3,31,6.99
Johor,2018,4,1,9.10
Johor,2018,4,2,5.13
Johor,2018,4,3,2.13
Johor,2018,4,4,2.99
Johor,2018,4,5,6.95
Johor,2018,4,6,6.79
Johor,2018,4,7,1.69
Johor,2018,4,8,3.58
Johor,2018,4,9,6.25
Johor,2018,4,10,6.83
Johor,2018,4,11,4.91
Johor,2018,4,12,5.22
Johor,2018,4,13,3.64
Johor,2018,4,14,6.43
Johor,2018,4,15,5.86
Johor,2018,4,16,7.36
Johor,2018,4,17,6.64
Johor,2018,4,18,14.15
Johor,2018,4,19,1.84
Johor,2018,4,20,7.56
Johor,2018,4,21,24.10
Johor,2018,4,22,16.91
Johor,2018,4,23,2.30
Johor,2018,4,24,5.26
Johor,2018,4,25,3.83
Johor,2018,4,26,2.13
Johor,2018,4,27,2.89
Johor,2018,4,28,5.68
Johor,2018,4,29,2.07
Johor,2018,4,30,1.23
Johor,2018,5,1,1.31
Johor,2018,5,2,1.06
Johor,2018,5,3,0.25
Johor,2018,5,4,0.61
Johor,2018,5,5,1.38
Johor,2018,5,6,0.56
Johor,2018,5,7,1.01
Johor,2018,5,8,1.72
Johor,2018,5,9,2.73
Johor,2018,5,10,3.04
Johor,2018,5,11,6.26
Johor,2018,5,12,6.60
Johor,2018,5,13,3.19
Johor,2018,5,14,1.70
Johor,2018,5,15,0.51
Johor,2018,5,16,0.47
Johor,2018,5,17,1.34
Johor,2018,5,18,4.48
Johor,2018,5,19,5.34
Johor,2018,5,20,2.01
Johor,2018,5,21,4.32
Johor,2018,5,22,4.93
Johor,2018,5,23,1.58
Johor,2018,5,24,0.84
Johor,2018,5,25,0.78
Johor,2018,5,26,1.35
Johor,2018,5,27,0.94
Johor,2018,5,28,3.30
Johor,2018,5,29,2.57
Johor,2018,5,30,3.64
Johor,2018,5,31,3.22
Johor,2018,6,1,1.25
Johor,2018,6,2,2.22
Johor,2018,6,3,2.81
Johor,2018,6,4,3.93
Johor,2018,6,5,3.63
Johor,2018,6,6,1.07
Johor,2018,6,7,1.67
Johor,2018,6,8,2.45
Johor,2018,6,9,1.53
Johor,2018,6,10,0.89
Johor,2018,6,11,1.71
Johor,2018,6,12,2.06
Johor,2018,6,13,1.82
Johor,2018,6,14,1.22
Johor,2018,6,15,0.92
Johor,2018,6,16,1.81
Johor,2018,6,17,2.02
Johor,2018,6,18,4.70
Johor,2018,6,19,3.11
Johor,2018,6,20,1.63
Johor,2018,6,21,0.34
Johor,2018,6,22,0.25
Johor,2018,6,23,1.03
Johor,2018,6,24,1.11
Johor,2018,6,25,9.89
Johor,2018,6,26,4.97
Johor,2018,6,27,2.24
Johor,2018,6,28,3.64
Johor,2018,6,29,8.59
Johor,2018,6,30,11.35
Johor,2018,7,1,6.86
Johor,2018,7,2,8.44
Johor,2018,7,3,5.08
Johor,2018,7,4,1.67
Johor,2018,7,5,2.27
Johor,2018,7,6,3.72
Johor,2018,7,7,3.49
Johor,2018,7,8,1.04
Johor,2018,7,9,1.62
Johor,2018,7,10,3.72
Johor,2018,7,11,4.78
Johor,2018,7,12,4.35
Johor,2018,7,13,4.93
Johor,2018,7,14,2.70
Johor,2018,7,15,2.33
Johor,2018,7,16,2.16
Johor,2018,7,17,2.62
Johor,2018,7,18,1.64
Johor,2018,7,19,1.66
Johor,2018,7,20,1.85
Johor,2018,7,21,1.86
Johor,2018,7,22,9.46
Johor,2018,7,23,11.11
Johor,2018,7,24,4.58
Johor,2018,7,25,2.56
Johor,2018,7,26,6.28
Johor,2018,7,27,8.12
Johor,2018,7,28,6.33
Johor,2018,7,29,1.97
Johor,2018,7,30,1.44
Johor,2018,7,31,1.80
Johor,2018,8,1,4.09
Johor,2018,8,2,7.20
Johor,2018,8,3,4.74
Johor,2018,8,4,5.33
Johor,2018,8,5,1.23
Johor,2018,8,6,2.46
Johor,2018,8,7,2.60
Johor,2018,8,8,4.13
Johor,2018,8,9,3.00
Johor,2018,8,10,1.11
Johor,2018,8,11,1.11
Johor,2018,8,12,2.95
Johor,2018,8,13,2.31
Johor,2018,8,14,3.40
Johor,2018,8,15,8.85
Johor,2018,8,16,15.48
Johor,2018,8,17,10.59
Johor,2018,8,18,2.62
Johor,2018,8,19,0.40
Johor,2018,8,20,1.36
Johor,2018,8,21,1.19
Johor,2018,8,22,1.59
Johor,2018,8,23,4.77
Johor,2018,8,24,3.09
Johor,2018,8,25,2.44
Johor,2018,8,26,1.79
Johor,2018,8,27,1.37
Johor,2018,8,28,0.97
Johor,2018,8,29,3.28
Johor,2018,8,30,3.37
Johor,2018,8,31,1.24
Johor,2018,9,1,2.57
Johor,2018,9,2,3.60
Johor,2018,9,3,4.64
Johor,2018,9,4,4.90
Johor,2018,9,5,6.10
Johor,2018,9,6,7.73
Johor,2018,9,7,11.22
Johor,2018,9,8,10.27
Johor,2018,9,9,15.18
Johor,2018,9,10,14.19
Johor,2018,9,11,12.17
Johor,2018,9,12,13.90
Johor,2018,9,13,7.17
Johor,2018,9,14,7.22
Johor,2018,9,15,7.39
Johor,2018,9,16,4.98
Johor,2018,9,17,3.59
Johor,2018,9,18,7.47
Johor,2018,9,19,8.49
Johor,2018,9,20,5.66
Johor,2018,9,21,4.71
Johor,2018,9,22,3.52
Johor,2018,9,23,8.56
Johor,2018,9,24,9.27
Johor,2018,9,25,4.60
Johor,2018,9,26,8.47
Johor,2018,9,27,3.93
Johor,2018,9,28,8.68
Johor,2018,9,29,11.26
Johor,2018,9,30,6.69
Johor,2018,10,1,4.83
Johor,2018,10,2,10.17
Johor,2018,10,3,7.50
Johor,2018,10,4,10.28
Johor,2018,10,5,15.07
Johor,2018,10,6,3.95
Johor,2018,10,7,4.63
Johor,2018,10,8,9.03
Johor,2018,10,9,9.85
Johor,2018,10,10,9.45
Johor,2018,10,11,8.90
Johor,2018,10,12,10.98
Johor,2018,10,13,8.21
Johor,2018,10,14,5.78
Johor,2018,10,15,5.51
Johor,2018,10,16,4.24
Johor,2018,10,17,3.77
Johor,2018,10,18,7.10
Johor,2018,10,19,5.43
Johor,2018,10,20,3.05
Johor,2018,10,21,8.62
Johor,2018,10,22,6.27
Johor,2018,10,23,10.87
Johor,2018,10,24,20.47
Johor,2018,10,25,10.35
Johor,2018,10,26,9.70
Johor,2018,10,27,12.84
Johor,2018,10,28,8.18
Johor,2018,10,29,7.29
Johor,2018,10,30,7.30
Johor,2018,10,31,6.94
Johor,2018,11,1,17.11
Johor,2018,11,2,8.32
Johor,2018,11,3,13.88
Johor,2018,11,4,15.83
Johor,2018,11,5,17.29
Johor,2018,11,6,16.11
Johor,2018,11,7,7.92
Johor,2018,11,8,13.66
Johor,2018,11,9,8.27
Johor,2018,11,10,4.51
Johor,2018,11,11,6.25
Johor,2018,11,12,3.20
Johor,2018,11,13,3.58
Johor,2018,11,14,6.55
Johor,2018,11,15,6.21
Johor,2018,11,16,7.66
Johor,2018,11,17,5.61
Johor,2018,11,18,8.64
Johor,2018,11,19,6.49
Johor,2018,11,20,8.25
Johor,2018,11,21,15.18
Johor,2018,11,22,16.14
Johor,2018,11,23,11.97
Johor,2018,11,24,16.77
Johor,2018,11,25,37.53
Johor,2018,11,26,13.38
Johor,2018,11,27,9.14
Johor,2018,11,28,3.09
Johor,2018,11,29,4.45
Johor,2018,11,30,5.03
Johor,2018,12,1,9.18
Johor,2018,12,2,25.09
Johor,2018,12,3,13.22
Johor,2018,12,4,10.08
Johor,2018,12,5,5.37
Johor,2018,12,6,5.23
Johor,2018,12,7,16.57
Johor,2018,12,8,6.38
Johor,2018,12,9,7.24
Johor,2018,12,10,4.16
Johor,2018,12,11,4.19
Johor,2018,12,12,4.10
Johor,2018,12,13,4.12
Johor,2018,12,14,0.66
Johor,2018,12,15,1.83
Johor,2018,12,16,2.72
Johor,2018,12,17,2.36
Johor,2018,12,18,5.31
Johor,2018,12,19,11.08
Johor,2018,12,20,11.87
Johor,2018,12,21,14.28
Johor,2018,12,22,11.99
Johor,2018,12,23,5.97
Johor,2018,12,24,5.61
Johor,2018,12,25,4.09
Johor,2018,12,26,2.27
Johor,2018,12,27,0.91
Johor,2018,12,28,0.36
Johor,2018,12,29,0.35
Johor,2018,12,30,0.20
Johor,2018,12,31,0.78
Johor,2019,1,1,1.42
Johor,2019,1,2,3.09
Johor,2019,1,3,3.21
Johor,2019,1,4,2.87
Johor,2019,1,5,1.90
Johor,2019,1,6,3.19
Johor,2019,1,7,1.69
Johor,2019,1,8,2.63
Johor,2019,1,9,2.83
Johor,2019,1,10,1.64
Johor,2019,1,11,2.28
Johor,2019,1,12,4.08
Johor,2019,1,13,8.39
Johor,2019,1,14,11.11
Johor,2019,1,15,12.32
Johor,2019,1,16,4.52
Johor,2019,1,17,3.86
Johor,2019,1,18,3.17
Johor,2019,1,19,1.70
Johor,2019,1,20,1.63
Johor,2019,1,21,2.21
Johor,2019,1,22,3.81
Johor,2019,1,23,4.63
Johor,2019,1,24,5.38
Johor,2019,1,25,4.92
Johor,2019,1,26,5.23
Johor,2019,1,27,3.83
Johor,2019,1,28,8.84
Johor,2019,1,29,13.09
Johor,2019,1,30,7.38
Johor,2019,1,31,10.89
